state,lon,lat,communityname,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,PctHousOccup,PctHousOwnOcc,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,ViolentCrimesPerPop
Alabama,-86.779633,33.543682,Mountain Brook,0.02,0.37,0.168,0.99,0.04,0.01,0.28,0.26,0.13,0.54,0.03,0.21305,0.53,0.64,0.331153846,0.47,0.08,0.47,0.338,0.356,0.291,0.213,0.286421984,0.02,0.376,0.01,0.04,0.02,0.02,0.354,0.04,0.46,0.09,0.41785323,0.01,0.435,0.492439024,0.18,0.24,0.4,0.95,0.9,0.75,0.56804878,0.2,0.02,0.235,0.01,0.4,0.31,0.32,0.28,0.09,0.06,0.06,0.05,0.94,0.02,0.1,0.41,0.48,0.383170732,0.538157895,0.166,0.18,0.9,0.82,0.43,0.42,0.01,0.21,0.088684211,0.35,0.25,0.08,0.17,0.09,0.64,0.71,0.83,0.75,0.03,0.14,0.02
Alabama,-88.039894,30.695366,Mobile,0.3,0.41,0.76,0.38,0.06,0.02,0.46,0.51,0.35,0.44,0.31,0.18,0.46,0.16,0.33,0.53,0.4,0.47,0.25,0.37,0.17,0.17,0.18,0.27,0.37,0.39,0.59,0.31,0.43,0.34,0.61,0.36,0.27,0.57,0.36,0.45,0.59,0.48,0.65,0.51,0.35,0.37,0.31,0.55,0.51,0.026666667,0.62,0.01,0.56,0.56,0.57,0.55,0.08,0.07,0.07,0.06,0.94,0.04,0.25,0.42,0.46,0.39,0.5,0.18,0.46,0.64,0.49,0.56,0.5,0.38,0.25,0.09,0.17,0.5,0.31,0.4,0.06,0.74,0.58,0.8,0.69,0.042641907,0.14,0.44
Alabama,-86.9717,34.8029,Athens,0.01,0.38,0.35,0.71,0.04,0.01,0.39,0.46,0.31,0.49,0.11,0.23,0.43,0.48,0.36,0.53,0.41,0.44,0.27,0.3,0.18,0.19,0.2,0.02,0.8,0.02,0.38,0.51,0.59,0.32,0.37,0.43,0.64,0.3,0.52,0.46,0.47,0.31,0.42,0.43,0.62,0.66,0.53,0.51,0.47,0.01,0.22,0.01,0.41,0.3,0.29,0.65,0.04,0.02,0.02,0.04,0.96,0.02,0.18,0.38,0.43,0.32,0.58,0.12,0.45,0.66,0.55,0.26,0.58,0.42,0.41,0.1,0.15,0.24,0.17,0.33,0.03,0.78,0.56,0.67,0.71,0.09,0.05,0.23
Alabama,-87.2775,33.8312,Jasper,0.01,0.37,0.28,0.77,0.02,0.01,0.39,0.37,0.23,0.62,0.01,0.18,0.23,0.36,0.38,0.73,0.41,0.53,0.26,0.26,0.24,0.213,0.07,0.02,0.07,0.02,0.43,0.48,0.62,0.26,0.32,0.23,0.25,0.49,0.5,0.4,0.54,0.24,0.52,0.4,0.56,0.53,0.69,0.45,0.37,0.01,0.23,0.01,0.65,0.48,0.45,0.43,0.03,0.02,0.02,0.02,0.98,0.03,0.15,0.36,0.37,0.34,0.63,0.1,0.48,0.69,0.62,0.58,0.58,0.48,0.53,0.09,0.15,0.54,0.13,0.46,0.02,0.87,0.62,0.79,0.84,0.06,0.05,0.53
Alabama,-86.0066,34.0143,Gadsden,0.05,0.32,0.55,0.56,0.04,0.01,0.41,0.42,0.3,0.7,0.07,0.13,0.24,0.11,0.27,0.78,0.5,0.64,0.19,0.23,0.18,0.11,0.37,0.18,0.16,0.08,0.54,0.55,0.68,0.15,0.55,0.18,0.62,0.36,0.75,0.26,0.62,0.33,0.56,0.39,0.37,0.43,0.48,0.42,0.4,0.04,0.36,0.01,0.326,0.93,0.89,0.79,0.11,0.08,0.07,0.06,0.96,0.05,0.19,0.33,0.32,0.37,0.57,0.1,0.52,0.65,0.58,0.65,0.29,0.48,0.35,0.03,0.1,0.38,0.23,0.44,0.04,0.88,0.66,0.85,0.81,0.1,0.1,0.27052381
Alabama,-86.8114,33.4054,Hoover,0.05,0.35,0.06,0.93,0.07,0.01,0.33,0.46,0.26,0.31,0.06,0.21305,0.78,0.28,0.331153846,0.29,0.04,0.4,0.219945946,0.27865,0.189073171,0.05,0.36,0.44,0.83,0.01,0.07,0.03,0.07,0.322378465,0.09,0.7,0.16,0.55,0.07,0.78,0.31,0.27,0.44,0.38,0.86,0.89,0.79,0.59,0.56,0.026666667,0.04,0.01,0.18,0.29,0.34,0.4,0.03,0.04,0.05,0.05,0.94,0.04,0.09,0.38,0.52,0.21,0.6,0.03,0.4,0.78,0.52,0.19,0.77,0.02,0.04,0.088684211,0.37,0.1,0.18,0.18,0.07,0.58,0.4,0.45,0.5,0.07,0.14,0.09
Alabama,-86.4597,32.464,Prattville,0.02,0.55,0.27,0.78,0.04,0.01,0.5,0.48,0.3,0.28,0.03,0.34,0.65,0.26,0.41,0.41,0.26,0.67,0.25,0.27,0.18,0.49,0.18,0.34,0.33,0.02,0.29,0.29,0.43,0.29,0.31,0.58,0.38,0.28,0.39,0.35,0.36,0.28,0.42,0.55,0.67,0.82,0.53,0.56,0.66,0.01,0.18,0.01,0.09,0.11,0.09,0.07,0.01,0.01,0.01,0.01,0.98,0.01,0.26,0.400512821,0.55,0.68,0.72,0.12,0.18,0.82,0.75,0.52,0.67,0.29,0.53,0.11,0.27,0.33,0.2,0.32,0.04,0.65,0.53,0.49,0.52,0.05,0.09,0.5
Alabama,-86.9833,34.6059,Decatur,0.06,0.39,0.32,0.73,0.04,0.01,0.39,0.46,0.27,0.39,0.08,0.3,0.57,0.25,0.41,0.46,0.3,0.46,0.32,0.35,0.19,0.19,0.54,0.5,0.65,0.05,0.33,0.36,0.45,0.32,0.34,0.48,0.7,0.32,0.49,0.44,0.53,0.29,0.53,0.42,0.59,0.7,0.61,0.38,0.44,0.03,0.27,0.01,0.07,0.12,0.11,0.26,0.172,0.01,0.01,0.01,0.96,0.03,0.17,0.4,0.45,0.35,0.56,0.09,0.44,0.71,0.54,0.39,0.63,0.3,0.24,0.12,0.2,0.27,0.13,0.24,0.03,0.71,0.47,0.61,0.6,0.042641907,0.09,0.22
Alabama,-85.9539,32.944,Alexander City,0.01,0.41,0.55,0.57,0.01,0.12,0.47,0.45,0.31,0.57,0.17,0.15,0.33,0.13,0.27,0.65,0.41,0.45,0.22,0.29,0.15,0.213,0.29,0.02,0.14,0.02,0.45,0.57,0.7,0.21,0.27,0.43,0.392,0.17,0.381822312,0.24,0.42,0.32,0.54,0.46,0.43,0.48,0.59,0.81,0.82,0.02,0.42,0.01,0.326,0.78,0.64,0.54,0.172,0.02,0.01,0.01,0.98,0.02,0.18,0.43,0.43,0.42,0.58,0.17,0.46,0.73,0.58,0.4,0.56,0.55,0.48,0.06,0.09,0.2,0.16,0.36,0.042820513,0.93,0.66,0.82,0.84,0.11,0.03,0.14
Delaware,-75.525681,39.161079,Dover,0.03,0.51,0.6,0.47,0.12,0.05,0.64,0.466675325,0.288938058,0.31,0.04,0.32,0.62,0.25,0.48,0.42,0.34,0.67,0.31,0.37,0.24,0.28,0.43,0.28,0.36,0.03,0.32,0.21,0.29,0.42,0.21,0.61,0.31,0.54,0.32,0.49,0.51,0.63,0.57,0.44,0.43,0.56,0.47,0.62,0.69,0.03,0.56,0.01,0.24,0.27,0.33,0.35,0.06,0.06,0.07,0.07,0.88,0.05,0.18,0.39,0.45,0.36,0.45,0.12,0.5,0.79,0.43,0.39,0.6,0.22,0.18,0.19,0.34,0.39,0.34,0.21,0.11,0.34,0.34,0.46,0.19,0.06,0.11,0.37
Florida,-81.760254,27.994402,Washington,0.96,0.32,0.168,0.765,0.11,0.1,0.39,0.56,0.41,0.41,0.96,0.32,0.56,0.17,0.37,0.33,0.43,0.53,0.47,0.98,0.32,0.24,0.38,0.35,0.45,0.88,0.44,0.33,0.46,0.54,0.44,0.5,0.06,0.7,0.19,0.66,0.76,0.405934511,0.69,0.51,0.625,0.12,0.589,0.63,0.64,0.93,0.235,0.39,0.57,0.64,0.69,0.69,0.39,0.38,0.37,0.34,0.79,0.16,0.31,0.27,0.37,0.27,0.24,0.38,0.76,0.57,0.23,0.55,0.17,0.25,0.47,0.29,0.35,0.44,0.41,0.37,0.29,0.36,0.57,0.61,0.33,0.042641907,0.83,0.222
Florida,-81.6557,30.3322,Jacksonville,0.58,0.42,0.47,0.59,0.12,0.05,0.41,0.53,0.34,0.33,0.41,0.28,0.62,0.16,0.36,0.4,0.3,0.45,0.3,0.35,0.21,0.2,0.33,0.3,0.4,0.76,0.33,0.25,0.39,0.28,0.3,0.59,0.18,0.33,0.35,0.38,0.69,0.41,0.71,0.47,0.51,0.59,0.51,0.55,0.56,0.031375,0.35,0.028271605,0.27,0.34,0.4,0.43,0.07,0.07,0.08,0.08,0.9,0.04,0.2,0.42,0.46,0.4,0.55,0.2,0.49,0.6,0.54,0.44,0.63,0.37,0.23,0.11,0.3,0.45,0.41,0.32,0.1,0.44,0.45,0.6,0.48,0.063,0.07,0.69
Florida, -81.779984,24.5551,Key West,0.02,0.3,0.2,0.79,0.09,0.31,0.22,0.47,0.26,0.37,0.01,0.27,0.62,0.28,0.42,0.32,0.24,0.39,0.36,0.37,0.24,0.4,0.32,0.28,0.48,0.02,0.27,0.32,0.34,0.33,0.12,0.72,0.02,0.22,0.19,0.35,0.84,0.59,0.73,0.38,0.66,0.73,0.64,0.66,0.78,0.01,0.16,0.02,0.3,0.29,0.33,0.37,0.2,0.17,0.17,0.17,0.64,0.23,0.12,0.29,0.24,0.39,0.22,0.25,0.74,0.37,0.27,0.24,0.38,0.51,0.211129469,0.15695122,0.51,0.76,0.8,0.37,0.27,0.28,0.31,0.543416667,0.41983908,0.01,0.38,0.63
Florida,-80.120628,26.015909,Hollywood,0.18,0.26,0.17,0.82,0.08,0.22,0.25,0.33,0.2,0.76,0.19,0.26,0.31,0.13,0.49,0.74,0.24,0.42,0.38,0.4,0.19,0.26,0.31,0.3,0.36,0.12,0.28,0.29,0.47,0.24,0.37,0.37,0.2,0.35,0.3,0.37,0.67,0.36,0.57,0.34,0.54,0.59,0.53,0.62,0.59,0.06,0.23,0.028271605,0.32,0.33,0.39,0.45,0.4,0.36,0.39,0.41,0.63,0.21,0.18,0.28,0.31,0.25,0.6,0.27,0.78,0.29,0.58,0.39,0.56,0.24,0.18,0.17,0.41,0.74,0.56,0.47,0.53,0.16,0.5,0.59,0.52,0.08,0.37,0.34
Florida,-80.0905,26.5318,Boynton Beach,0.06,0.24,0.39,0.66,0.04,0.12,0.2,0.29,0.16,0.416,0.07,0.28,0.16,0.15,0.59,0.88,0.19,0.73,0.4,0.46,0.2,0.22,0.36,0.37,0.36,0.04,0.24,0.33,0.46,0.25,0.31,0.26,0.14,0.39,0.23,0.37,0.48,0.28,0.47,0.23,0.41,0.57,0.44,0.61,0.67,0.04,0.4,0.04,0.34,0.44,0.46,0.53,0.29,0.34,0.32,0.34,0.73,0.19,0.21,0.26,0.19,0.45,0.68,0.22,0.83,0.1,0.73,0.29,0.77,0.16,0.19,0.16,0.54,0.59,0.59,0.25,0.37,0.15,0.48,0.54,0.41,0.04,0.25,0.56
Florida,-81.0559,29.2858,Ormond Beach,0.03,0.28,0.07,0.93,0.06,0.03,0.26,0.26,0.17,0.412071753,0.05,0.35,0.24,0.16,0.65,0.79,0.2,0.88,0.47,0.46,0.23,0.4,0.53,0.3,0.380681818,0.02,0.17,0.16,0.26,0.42,0.22,0.27,0.17,0.52,0.18,0.63,0.41,0.24,0.47,0.23,0.69,0.75,0.65,0.54,0.57,0.01,0.1,0.01,0.16,0.12,0.14,0.17,0.07,0.05,0.05,0.05,0.87,0.04,0.07,0.3,0.3,0.28,0.75,0.05,0.46,0.56,0.74,0.33,0.75,0.1,0.05,0.2,0.44,0.6,0.49,0.36,0.18,0.16,0.46,0.5,0.35,0.07,0.1,0.06
Florida,-80.252113,26.076477,Davie,0.06,0.43,0.08,0.9,0.11,0.18,0.35,0.48,0.27,0.28,0.07,0.42,0.77,0.13,0.43,0.31,0.13,0.26,0.4,0.4,0.18,0.35,0.28,0.34,0.48,0.03,0.19,0.15,0.32,0.32,0.26,0.69,0.18,0.32,0.24,0.43,0.63,0.36,0.65,0.44,0.67,0.75,0.6,0.49,0.59,0.01,0.17,0.03,0.42,0.42,0.48,0.54,0.32,0.28,0.29,0.3,0.74,0.13,0.15,0.47,0.47,0.43,0.71,0.2,0.56,0.59,0.7,0.33,0.83,0.18,0.23,0.24,0.48,0.49,0.68,0.17,0.32,0.25,0.28,0.51,0.53,0.09,0.12,0.22
Florida,-81.8431,27.8964,Bartow,0.01,0.48,0.57,0.51,0.04,0.06,0.46,0.46,0.33,0.57,0.11,0.23,0.43,0.201693182,0.33,0.64,0.43,0.63,0.21,0.27,0.18,0.12,0.15,0.17,0.27,0.02,0.43,0.46,0.58,0.18,0.38,0.32,0.38,0.39,0.52,0.29,0.69,0.39,0.69,0.45,0.28,0.3,0.43,0.58,0.64,0.02,0.44,0.11,0.23,0.36,0.46,0.47,0.05,0.07,0.08,0.07,0.9,0.08,0.25,0.45,0.4,0.55,0.58,0.31,0.5,0.65,0.61,0.37,0.48,0.69,0.53,0.07,0.19,0.44,0.53625,0.19,0.08,0.206904762,0.62,0.8,0.41983908,0.02,0.14,0.63
Florida,-82.1129,28.0186,Plant City,0.02,0.47,0.41,0.63,0.03,0.15,0.41,0.45,0.28,0.45,0.01,0.23,0.54,0.201693182,0.28,0.51,0.41,0.38,0.24,0.28,0.18,0.22,0.317,0.13,0.24,0.04,0.47,0.49,0.56,0.2,0.31,0.47,0.38,0.28,0.57,0.31,0.63,0.26,0.61,0.51,0.44,0.45,0.57,0.33,0.41,0.02,0.37,0.01,0.29,0.56,0.55,0.57,0.09,0.16,0.14,0.13,0.85,0.13,0.33,0.5,0.43,0.6,0.55,0.32,0.54,0.58,0.59,0.36,0.71,0.78,0.42,0.1,0.26,0.59,0.53,0.4,0.13,0.49,0.38,0.61,0.55,0.06,0.09,0.222
Florida,-82.6394444,30.1894444,Lake City,0.13,0.39,0.75,0.39,0.05,0.02,0.38,0.41,0.26,0.69,0.01,0.12,0.34,0.05,0.29,0.68,0.69,0.64,0.17,0.26,0.14,0.46,0.317,0.1,0.39,0.02,0.66,0.46,0.58,0.22,0.53,0.23,0.18,0.51,0.44,0.37,0.83,0.4,0.77,0.48,0.18,0.19,0.29,0.4,0.53,0.01,0.46,0.01,0.3,0.38,0.31,0.43,0.03,0.04,0.03,0.04,0.96,0.02,0.29,0.36,0.34,0.42,0.44,0.26,0.52,0.44,0.46,0.38,0.46,0.88,0.245,0.04,0.15,0.65,0.32,0.47,0.04,0.206904762,0.54,0.56,0.72,0.03,0.08,0.87
Florida, -82.796745,27.972572,Clearwater,0.14,0.22,0.17,0.84,0.06,0.05,0.26,0.33,0.21,0.84,0.16,0.25,0.26,0.17,0.57,0.75,0.2,0.72,0.4,0.42,0.18,0.12,0.23,0.3,0.42,0.09,0.27,0.21,0.33,0.32,0.27,0.34,0.22,0.37,0.22,0.39,0.68,0.32,0.64,0.23,0.47,0.5,0.52,0.57,0.62,0.05,0.25,0.05,0.24,0.27,0.32,0.35,0.14,0.13,0.15,0.14,0.84,0.08,0.09,0.21,0.23,0.23,0.54,0.1,0.79,0.22,0.54,0.33,0.69,0.3,0.09,0.17,0.34,0.59,0.57,0.25,0.24,0.12,0.45,0.54,0.34,0.07,0.33,0.48
Florida,-80.2706,26.2712,Coral Springs,0.11,0.59,0.07,0.9,0.13,0.13,0.53,0.49,0.31,0.2,0.13,0.52,0.78,0.11,0.55,0.26,0.08,0.21,0.45,0.45,0.31,0.46,0.38,0.35,0.47,0.04,0.12,0.11,0.16,0.51,0.2,0.73,0.2,0.36,0.15,0.54,0.34,0.36,0.46,0.64,0.81,0.84,0.74,0.5,0.56,0.02,0.13,0.06,0.34,0.44,0.49,0.52,0.27,0.31,0.31,0.3,0.78,0.12,0.2,0.65,0.73,0.51,0.58,0.17,0.45,0.62,0.55,0.28,0.9,0.06,0.13,0.15695122,0.58,0.58,0.76,0.51,0.34,0.1,0.23,0.33,0.09,0.07,0.28,0.12
Florida,-80.137314,26.122438,North Lauderdale,0.03,0.58,0.28,0.7,0.18,0.22,0.42,0.59,0.33,0.18,0.04,0.41,0.84,0.16,0.35,0.21,0.13,0.14,0.28,0.3,0.25,0.13,0.23,0.28,0.35,0.02,0.16,0.17,0.28,0.23,0.29,0.78,0.25,0.21,0.25,0.28,0.55,0.45,0.59,0.6,0.65,0.71,0.57,0.63,0.67,0.01,0.31,0.03,0.42,0.5,0.55,0.66,0.55,0.57,0.57,0.63,0.65,0.25,0.36,0.64,0.62,0.64,0.58,0.34,0.52,0.7,0.6,0.27,0.83,0.1,0.09,0.16,0.58,0.54,0.58,0.51,0.55,0.17,0.29,0.48,0.28,0.01,0.221047059,0.18
Florida,-80.1002814,26.1624952,Oakland Park,0.03,0.19,0.25,0.75,0.1,0.22,0.22,0.5,0.29,0.41,0.04,0.27,0.62,0.22,0.4,0.39,0.21,0.31,0.35,0.38,0.23,0.14,0.21,0.23,0.33,0.02,0.27,0.25,0.37,0.27,0.26,0.66,0.24,0.21,0.29,0.31,0.97,0.62,0.85,0.26,0.43,0.46,0.22,0.66,0.67,0.02,0.51,0.03,0.48,0.6,0.64,0.67,0.172428571,0.172583333,0.6,0.57,0.65,0.3,0.11,0.2,0.18,0.28,0.34,0.29,0.497476611,0.46,0.37,0.28,0.67,0.34,0.18,0.19,0.43,0.57,0.55,0.4,0.49,0.15,0.3,0.52,0.35,0.02,0.35,0.66
Florida,-82.7193,28.2442,New Port Richey,0.01,0.19,0.01,0.98,0.03,0.04,0.19,0.29,0.18,0.416,0.02,0.11,0.565272085,0.13,0.48,0.466416709,0.26,0.91,0.21,0.2,0.24,0.06,0.35,0.53,0.29,0.02,0.38,0.35,0.57,0.11,0.36,0.09,0.11,0.52,0.32,0.3,0.7,0.2,0.62,0.16,0.48,0.6,0.46,0.59,0.59,0.01,0.14,0.01,0.07,0.06,0.15,0.22,0.02,0.02,0.04,0.05,0.88,0.04,0.06,0.17,0.13,0.27,0.55,0.1,0.497476611,0.26,0.58,0.44,0.73,0.34,0.11,0.07,0.22,0.67,0.6,0.15,0.14,0.09,0.43,0.48,0.4,0.01,0.28,0.22
Florida,-81.9498,28.0395,Lakeland,0.1,0.3,0.39,0.67,0.05,0.06,0.38,0.42,0.31,0.77,0.11,0.21,0.29,0.23,0.45,0.73,0.3,0.67,0.29,0.33,0.18,0.23,0.21,0.25,0.46,0.09,0.36,0.32,0.45,0.3,0.41,0.3,0.26,0.45,0.42,0.4,0.64,0.31,0.61,0.29,0.37,0.46,0.41,0.56,0.62,0.06,0.39,0.02,0.24,0.28,0.28,0.36,0.07,0.07,0.07,0.08,0.9,0.06,0.16,0.28,0.26,0.34,0.48,0.15,0.68,0.35,0.5,0.39,0.67,0.45,0.16,0.11,0.26,0.47,0.37,0.32,0.12,0.35,0.43,0.56,0.51,0.11,0.15,0.63
Florida,-81.7329,28.0222,Winter Haven,0.02,0.23,0.44,0.64,0.03,0.04,0.25,0.3,0.2,0.412071753,0.04,0.2,0.21,0.3,0.47,0.89,0.3,0.79,0.31,0.37,0.17,0.15,0.32,0.43,0.27,0.03,0.35,0.37,0.5,0.27,0.41,0.22,0.18,0.44,0.28,0.4,0.63,0.27,0.65,0.25,0.29,0.37,0.23,0.56,0.61,0.03,0.38,0.01,0.27,0.3,0.42,0.43,0.08,0.07,0.09,0.09,0.91,0.04,0.16,0.23,0.25,0.26,0.48,0.17,0.73,0.39,0.48,0.41,0.67,0.48,0.32,0.1,0.23,0.63,0.48,0.18,0.11,0.34,0.45,0.63,0.51,0.03,0.17,0.59
Florida,-80.1389,26.1604,Wilton Manors,0.1,0.19,0.18,0.82,0.07,0.11,0.16,0.31,0.15,0.56,0.02,0.25,0.57,0.12,0.45,0.48,0.09,0.27,0.39,0.42,0.17,0.17,0.24,0.25,0.32,0.01,0.33,0.19,0.33,0.24,0.22,0.62,0.15,0.37,0.27,0.36,0.94,0.52,0.86,0.26,0.5,0.51,0.27,0.71,0.8,0.01,0.26,0.01,0.51,0.56,0.56,0.57,0.5,0.48,0.44,0.42,0.73,0.28,0.13,0.18,0.19,0.22,0.48,0.22,0.77,0.62,0.48,0.32,0.52,0.33,0.11,0.2,0.39,0.67,0.46,0.37,0.42,0.14,0.43,0.63,0.45,0.063,0.51,0.35
Florida,-80.1484,25.9812,Hallandale,0.03,0.454,0.28,0.76,0.03,0.16,0.396790005,0.466675325,0.288938058,0.416,0.05,0.15,0.562,0.12,0.58,0.468,0.2,0.47,0.4,0.45,0.17,0.42,0.48,0.29,0.41,0.04,0.42,0.38,0.56,0.21,0.47,0.503,0.17,0.25,0.24,0.38,0.66,0.21,0.43,0.01,0.23,0.33,0.2,0.585581395,0.596067416,0.03,0.33,0.05,0.16,0.23,0.3,0.33,0.27,0.35,0.42,0.42,0.56,0.18,0.05,0.452,0.487,0.19,0.54,0.22,0.495,0.734,0.6,0.51,0.67,0.23,0.2,0.15,0.4,0.585436782,0.69,0.4,0.74,0.06,0.62,0.58,0.51,0.01,0.221047059,0.8
Florida,-80.3256,27.4467,Fort Pierce,0.04,0.41,0.83,0.29,0.03,0.12,0.37,0.41,0.28,0.66,0.06,0.12,0.23,0.28,0.34,0.73,0.56,0.61,0.16,0.3,0.12,0.09,0.59,0.19,0.24,0.1,0.78,0.63,0.77,0.16,0.343686254,0.2,0.13,0.36,0.46,0.21,0.77,0.47,0.76,0.46,0.02,0.07,0.589,0.57,0.58,0.08,0.91,0.02,0.35,0.52,0.57,0.73,0.22,0.3,0.3,0.35,0.81,0.18,0.153928571,0.42,0.27,0.6,0.31,0.45,0.79,0.23,0.4,0.2,0.65,0.94,0.45,0.09,0.26,0.585436782,0.42,0.36,0.27,0.38,0.43,0.64,0.58,0.03,0.25,0.222
Florida,-80.4706,27.8164,Sebastian,0.06,0.34,0.02,0.97,0.06,0.03,0.22,0.466675325,0.11,0.412071753,0.11,0.25,0.2,0.14,0.45,0.89,0.16,0.474,0.24,0.22,0.11,0.23,0.41,0.49,0.35,0.01,0.17,0.24,0.46,0.14,0.34,0.21,0.16,0.3,0.38,0.29,0.41,0.08,0.35,0.22,0.71,0.8,0.71,0.54,0.55,0.01,0.14,0.01,0.06,0.1,0.14,0.21,0.02,0.03,0.04,0.06,0.91,0.03,0.11,0.38,0.3,0.66,0.75,0.08,0.58,0.58,0.81,0.3,0.94,0.19,0.11,0.13,0.45,0.46,0.51,0.19,0.16,0.16,0.21,0.543416667,0.17,0.03,0.07,0.14
Florida,-81.3384,28.7031,Longwood,0.01,0.56,0.04,0.92,0.11,0.11,0.43,0.46,0.28,0.32,0.02,0.39,0.65,0.11,0.5,0.38,0.15,0.41,0.31,0.3,0.31,0.44,0.49,0.19,0.25,0.03,0.1,0.18,0.29,0.33,0.23,0.61,0.28,0.29,0.3,0.44,0.48,0.33,0.58,0.51,0.71,0.74,0.77,0.6,0.58,0.01,0.16,0.01,0.45,0.59,0.62,0.59,0.23,0.27,0.25,0.22,0.82,0.12,0.24,0.57,0.54,0.6,0.64,0.12,0.25,0.75,0.66,0.45,0.81,0.14,0.03,0.18,0.59,0.66,0.54,0.33,0.21,0.17,0.35,0.35,0.34,0.01,0.21,0.2
Florida,-80.477554,25.468721,Homestead,0.03,0.56,0.45,0.49,0.05,0.097590361,0.43,0.57,0.38,0.33,0.04,0.15,0.5,0.43,0.22,0.35,0.54,0.32,0.16,0.21,0.15,0.1,0.19,0.19,0.2,0.07,0.303678161,0.281034304,0.79,0.12,0.45,0.46,0.06,0.17,0.47,0.15,0.72,0.53,0.73,0.6,0.21,0.15,0.11,0.585581395,0.29,0.07,0.235,0.04,0.38,0.66,0.72,0.82,0.53,0.172583333,0.188337209,0.189423529,0.805325581,0.112517647,0.153928571,0.59,0.41,0.71,0.14,0.186965517,0.87,0.42,0.23,0.16,0.71,0.263,0.07,0.12,0.27,0.72,0.51,0.36,0.59,0.29,0.23,0.56,0.4,0.03,0.19,0.222
Florida,-80.9023,28.9889,Edgewater,0.01,0.38,0.01,0.98,0.02,0.02,0.32,0.35,0.2,0.72,0.02,0.22,0.21,0.08,0.47,0.81,0.24,0.86,0.2,0.19,0.32,0.15,0.27,0.02,0.33,0.01,0.26,0.27,0.49,0.11,0.22,0.31,0.3,0.25,0.43,0.25,0.56,0.17,0.51,0.33,0.62,0.62,0.54,0.5,0.53,0.07,0.03,0.01,0.13,0.09,0.08,0.13,0.03,0.02,0.01,0.02,0.92,0.03,0.15,0.42,0.35,0.62,0.71,0.09,0.51,0.48,0.76,0.45,0.88,0.25,0.15,0.11,0.38,0.49,0.6,0.28,0.09,0.17,0.33,0.45,0.27,0.02,0.18,0.4
Florida,-80.2963,26.0078,Pembroke Pines,0.09,0.33,0.1,0.87,0.12,0.21,0.24,0.37,0.19,0.69,0.1,0.41,0.46,0.1,0.6,0.64,0.11,0.44,0.4,0.39,0.34,0.28,0.28,0.4,0.52,0.03,0.12,0.17,0.3,0.33,0.17,0.48,0.15,0.38,0.14,0.49,0.39,0.25,0.49,0.31,0.76,0.81,0.68,0.68,0.71,0.02,0.15,0.07,0.2,0.24,0.26,0.32,0.21,0.22,0.22,0.25,0.7,0.14,0.1,0.34,0.34,0.33,0.74,0.13,0.72,0.61,0.74,0.26,0.88,0.02,0.07,0.2,0.61,0.53,0.51,0.5,0.44,0.18,0.36,0.34,0.41,0.09,0.17,0.13
Florida,-80.1387,26.8234,Palm Beach Gardens,0.02,0.31,0.02,0.96,0.09,0.06,0.3,0.34,0.2,0.5,0.04,0.54,0.56,0.12,0.68,0.48,0.05,0.44,0.321662651,0.346740741,0.4,0.5,0.317,0.12,0.65,0.01,0.11,0.08,0.13,0.62,0.1,0.58,0.31,0.45,0.14,0.73,0.46,0.32,0.58,0.31,0.76,0.83,0.63,0.7,0.74,0.03,0.05,0.01,0.28,0.28,0.28,0.31,0.14,0.12,0.11,0.11,0.86,0.04,0.08,0.34,0.36,0.29,0.72,0.06,0.55,0.06,0.7,0.34,0.85,0.05,0.12,0.33,0.66,0.51,0.52,0.37,0.21,0.15,0.33,0.47,0.32,0.07,0.07,0.14
